label,cleaned_message
spam,tone club sub expired 2 sub reply monoc 4 mono polyc 4 polys 1 weekly 150p per week txt stop 2 stop msg free stream phone 016
ham,love come took long leave zaher got word ym happy see sad left miss
ham,k sent
ham,haha yup hopefully lose kg mon hip hop go orchard weigh
spam,thesmszone com let send free anonymous masked message im sending message see potential abuse
spam,urgent please update instagram information
spam,ur going 2 bahamas callfreefone phone 5 speak live operator claim either bahamas cruise 2000 cash 18
ham,love know feel make belly warm wish love shall meet dream ahmad adoring kiss
ham,nice talking please dont forget pix want see
spam,special offer get 50 phone
ham,u turn heater heater set lt gt degree
ham,friend u stay fb chat
ham,talk
ham,hi durban still number
spam,tell u 2 call phone 2 claim 5000 prize u 2 enter ur mobile personal detail prompt careful
spam,please call customer service representative 0 phone 10am 9pm guaranteed 1000 cash 5000 prize
ham,wine flowing nevering
spam,limited offer 55 speaker
ham,sorry went bed early nightnight
ham,life strict teacher bcoz teacher teach lesson amp conduct exam life first conduct exam amp teach lesson happy morning
ham,aww must nearly dead well jez iscoming todo workand whilltake forever
ham,dear got lt gt dollar hi hi
spam,free ringtone waiting collected simply text password mix 85069 verify get usher britney
ham,sorry cant take call right happens r 2waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance
spam,urgent trying contact last weekend draw show u 1000 prize guaranteed call phone 5 claim code k52 valid 12hrs 150p pm
spam,urgent 1 week free membership 100 000 prize jackpot txt word claim 81010 c url lccltd pobox 4403ldnw1a7rw18
spam,claim 2000 bonus now offer expires today
ham,shall book chez jules half eight ok
spam,sm service inclusive text credit pls gotto url login 3qxj9 unsubscribe stop extra charge help phone 5 comuk 220cm2 9ae
spam,u nokia 6230 plus free digital camera u get u win free auction take part send nokia 83383 pobox114 14tcr w1 16
spam,selected 50000 cash prize call now
spam,2500 holiday contest
ham,happy anniversary hope great day
spam,phony 350 award today voda number ending xxxx selected receive 350 award match please call phone 0 quoting claim code 3100 standard rate app
spam,final chance claim ur 150 worth discount voucher today text yes 85023 savamob member offer mobile
spam,ur mobile number 2crores 35lakh rupee chevrolet motor award 2015 claim send name phone number address age email
spam,gmail need immediate attention
ham,sunny california weather cool
spam,protection expire renew now
ham,started dont stop pray good idea anything see help guy forward link
spam,free laptop limited time offer
ham,movie call 4 wat
spam,urgent amazon account compromised verify now
ham,alright set text man
ham,k want u come
spam,congratulation headphone
spam,3 0 000 song www music nokia com download 5 free track nokia music store download url
spam,claim 5000 bonus now offer expires today
spam,double min txts orange 1 2 price linerental motorola sonyericsson b tooth free nokia free call mobileupd8 phone 2 or2optout hv9d
spam,luxury holiday venice click claim
spam,message brought gmw ltd connected
spam,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 opt txt eng stop box39822 w111wx 1 50
ham,hello wake sweet morning welcome enjoy day full joy
spam,15000 seasonal contest
spam,winner valued network customer selected receivea 900 prize reward claim call phone 2 claim code kl345
ham,want kfc tuesday buy 2 meal 2 gravy 2 mark 2
spam,urgent paypal compromised verify now
ham,im late tellmiss im way
ham,know dat feelin pete wuld get em nuther place nuther time mayb
spam,claim 2000 bonus now offer expires today
spam,congratulation cv reviewed shortlisted please complete job application dialling 120 22446
ham,b late love mum
spam,earned 5000 reward
ham,hi kate u give ring asap xxx
ham,yup havent want go yoga call book
spam,1000 girl many local 2 u r virgin 2 r ready 2 4fil ur every sexual need u 4fil text cute 69911 1 50p
spam,dear member account need verification
spam,please complete registration process using service code 943 tid phone 38
ham,hey babe far 2 spun 2 spk da mo dead 2 da wrld sleeping da sofa day cool nytho tx 4 fonin hon call 2mwen im bk frmcloud 9 j x
spam,special offer get 50 camera
spam,congratulation selected xbox series x
ham,lol knew saw dollar store
ham,let go museum weekend
ham,think one saying clearly ok leave need ask go come
spam,u subscribed best mobile content service uk 3 per 10 day helpline phone 5
spam,account alert facebook requires verification
spam,want new nokia 3510i colour phone delivered tomorrow 200 free minute mobile 100 free texreply call phone 5
spam,important information 4 orange user today lucky day 2find log onto url fantastic surprise awaiting
spam,special offer get 50 watch
spam,urgent ur 500 guaranteed award still unclaimed call phone 7 closingdate04 09 02 claimcode m39m51 1 50pmmorefrommobile2bremoved mobypobox734ls27yf
spam,limited offer 30 laptop
spam,please call customer service representative 0 phone 10am 9pm guaranteed 1000 cash 5000 prize
spam,free gaming console purchase limited time
ham,sent send
spam,tb persolvo chasing u since sept 38 definitely paying thanks information ignore kath manchester
ham,see cup coffee animation
ham,miss already know let send money towards net need want crave
spam,winner selected ipad pro
spam,private 2004 account statement phone 4 show 786 unredeemed bonus point claim call phone 9 identifier code 45239 expires
spam,dear matthew please call phone 1 landline complimentary 4 lux tenerife holiday 1000 cash await collection ppm150 sae c box334 sk38xh
spam,netflix requires security verification
ham,2 babe feel let 4get try cheer fit soo muchxxlove u locaxx
ham,askd u question hour reply
spam,congratulation iphone 15
spam,summer finally fancy chat flirt sexy single yr area get matched reply summer free 2 join optout txt stop help phone 4
ham,yes completely form
spam,call phone 0 listen extreme dirty live chat going office right total privacy one know sic listening 60p min 24 7mp phone 018
spam,special offer get 80 speaker
spam,100 international contest
spam,taking part mobile survey yesterday 500 text 2 use however wish 2 get txts send txt 80160 c url 1 50p
spam,winner selected vacation
ham,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx
ham,eat fo lunch senor
spam,88800 89034 premium phone service call phone 8
ham,ok come ur home half hour
ham,end might still vomit okay everything come
spam,congratulation selected ipad pro
ham,yar else thk sort funny thing
ham,good swimsuit allowed
spam,bank alert credit card blocked call immediately
spam,thanks ringtone order reference number x49 mobile charged 4 50 tone arrive please call customer service phone 2
spam,message amazon click read
spam,selected 10000 cash prize call now
ham,spoon okay
ham,heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
ham,good day mine really busy much tomorrow night
ham,found enc 5000
spam,special offer 80
ham,neither sterm voice studying fine sure thing resolved tho anyway fab hols
ham,may call later pls
spam,last chance claim ur 150 worth discount voucher today text shop 85023
ham,screaming mean shouting
spam,special offer get 75 phone
spam,dear customer subscription subscription expired
ham,co shopping wif darren jus n called 2 ask wat present wan lor started guessing wif n finally guessed darren lor
ham,good morning hope great day
ham,come home want u miserable
spam,protection expire renew now
ham,meet lunch la
ham,fine way u feel way gota b
ham,k jason say gonna around around lt gt
spam,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate url
spam,asked 3mobile 0870 chatlines inclu free min india cust servs sed yes l8er got mega bill 3 dont giv shit bailiff due day 250 3 want 800
ham,mean come chase stated watch many movie want
spam,cash prize 2500
ham,spoon okay
spam,urgent 2nd attempt contact u 900 prize yesterday still awaiting collection claim call phone 3 acl03530150pm
ham,campus library
spam,limited offer 70 headphone
spam,special offer 30
spam,urgent mobile number awarded 2000 prize guaranteed call phone 1 land line claim 3030 valid 12hrs 150ppm
spam,cash prize 7500
ham,dunno let go learn pilate
spam,special offer get 40 watch
spam,500 new mobile 2004 must go txt nokia 89545 collect today 1 url 2optout phone 01 50gbp mtmsg18 txtauction
spam,88800 89034 premium phone service call phone 8
spam,limited offer 30 phone
ham,outside island head towards hard rock run
spam,new textbuddy chat 2 horny guy ur area 4 25p free 2 receive search postcode gaytextbuddy com txt one name 89693
spam,mila age23 blonde new uk look sex uk guy u like fun text mtalk 69866 18call phone 6
ham,way transport less problematic sat night way u want ask n join bday feel free need know definite booking fri
spam,enjoy jamster videosound gold club credit 2 new videosounds 2 logo musicnews get fun jamster co uk 16 help call phone 6
ham,ya telling abt tht incident
spam,special offer get 30 gaming console
spam,talk sexy make new friend fall love world discreet text dating service text vip 83110 see could meet
spam,six chance win cash 100 20 000 pound txt csh11 send 87575 cost 150p day 6days 16 tsandcs apply reply hl 4 info
spam,congratulation selected car
spam,please call customer service representative freephone 0 phone 9am 11pm guaranteed inr 5 00 000 cash prize
spam,moby pub quiz win 200 high street prize u know new duchess cornwall txt first name 82277
ham,huh slow tot u reach long ago liao u 2 day 4 leh
spam,special offer get 65 drone
ham,meet lunch la
ham,want come online
spam,urgent please call regarding subscription
spam,limited offer 55 phone
