label,cleaned_message
spam,money r lucky winner 2 claim prize text money 2 88600 1million give away ppt150x3 normal text rate box403 w1t1jy
ham,promise getting soon text morning let know made ok
ham,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
spam,want latest video handset 750 anytime network min half price line rental reply call phone 5 delivery tomorrow
ham,say happen
ham,replying boye changed phone number
ham,rightio 11 48 well arent bright early morning
spam,today voda number ending 1225 selected receive 50award match please call phone 0 quoting claim code 3100 standard rate app
ham,see half hour
spam,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr 82277
spam,congrats 1 year special cinema pas 2 call phone 7 c suprman v matrix3 starwars3 etc 4 free bx420 ip4 5we 150pm dont miss
ham,depends individual lor e hair dresser say pretty parent say look gong u kaypoh also dunno wat collecting
ham,buy pizza meat lover supreme u get pick
ham,coming friday leave pongal get news work place
ham,short cute good person dont try prove
ham,finished eating got u plate leftover time
ham,whore unbelievable
ham,make sure alex know birthday fifteen minute far concerned
ham,mark work tomorrow get 5 work house meet u afterwards
ham,anything lor juz u lor
ham,stayin trouble stranger saw dave day sorted still bloke u gona get girl mr ur mum still think get 2getha
ham,cant pick phone right call later
ham,u noe 2 send file 2 computer
ham,sorry call later urgent work
ham,home way
ham,hoping enjoyed game yesterday sorry touch pls know fondly bein thot great week abiola
ham,send email mind lt gt time per night
ham,hope much fun without see u tomorrow love jess x
ham,early bird purchase yet
ham,lmao know well
ham,dunno co v late n reach inside already ate spageddies lor e gal r laughing lor
ham,hope result consistently intelligent kind start asking practicum link keep ear open best ttyl
ham,time come tomorrow
ham,oh 4 outside player allowed play know
ham,ok good later come find c lucky told go earlier later pple take finish
ham,hmmm mayb try e shoppin area one forgot e name hotel
spam,free tone hope enjoyed new content text stop 61610 unsubscribe help phone 2450p provided tones2you co uk
spam,wan2 win meet greet westlife 4 u m8 currently tour 1 unbreakable 2 untamed 3 unkempt text 1 2 3 83049
ham,speaking cash yet
ham,love virat love u lot
ham,text get call phone problem
ham,7 lor change 2 suntec wat time u coming
ham,sorry im getting feel really bad totally rejected kinda thing
ham,yep derek house see sunday lt 3
ham,back brum thanks putting u keeping u happy see soon
ham,know people still town
ham,well must pain catch
ham,jus telling u dat b leaving 4 shanghai 21st instead haf time 2 meet cya
ham,ok go change also
ham,text way cup stop work bus
ham,good day mine really busy much tomorrow night
ham,1 finish meeting call
ham,hey want anything buy
ham,drop tank
spam,call phone 0 tell u 2 call phone 2 claim 5000 prize u 2 enter ur mobile personal detail prompt careful
ham,yup izzit still raining heavily co e mrt c outside
ham,good friend care close friend understand true friend stay forever beyond word beyond time gud ni8
ham,k wait chikku il send aftr lt gt min
ham,size elephant tablet u shove um ur as
spam,customer service announcement recently tried make delivery unable please call phone 5 schedule ref 9280114
ham,late
ham,dare change ring
ham,ok ill tell company
ham,love set soul fire spark flame big rawring flame xoxo
ham,ew one
spam,valued customer pleased advise following recent draw mobile awarded r 2 00 000 bonus prize call phone
ham,watching tv lor nice one like lor
ham,r u meeting da ge nite tmr
ham,good afternoon love job prospect missing lazy bleak hmmm happy filled love
ham,thats cool cum
ham,ok ill send lt decimal gt ok
ham,still looking car buy gone 4the driving test yet
ham,tell friend come round til like lt gt ish
ham,great comedy cant stop laughing da
ham,lol boo hoping laugh
spam,themob check newest selection content game tone gossip babe sport keep mobile fit funky text wap 82468
ham,u sound like manky scouse boy steve like travelling da bus home wot u inmind 4 recreation dis eve
ham,tyler getting 8th leave long 9 get like hour
ham,somewhr someone surely made 4 u god decided perfect time make u meet dat person till den enjoy ur crush
ham,anyone calling mobile co asks u type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card
spam,get sauna slim belt rs650 vibration sauna belt rs999 ncr rs50 extra losefat 5 inch freeslim tea ph phone phone
spam,urgent trying contact u today draw show 800 prize guaranteed call phone 8 land line claim m95 valid12hrs
ham,ok cool see ya
ham,camera quite good 10 1mega pixel 3optical 5digital doom lovely holiday safe hope hav good journey happy new year see couple week
ham,thk shld b ya wana go 4 lesson haha go one whole stretch
ham,havent mu ask u 1st wat meet 4 lunch den u n meet already lor u wan 2 go ask da ge 1st confirm w asap
ham,really master
ham,2 student solved cat question xam 5 3 2 lt gt 9 2 4 lt gt 8 6 3 lt gt 7 2 5 tell answer u r brilliant 1thing got answr
ham,happened interview
ham,brother transfered lt gt lt gt pa
spam,tell u 2 call phone 2 claim 5000 prize u 2 enter ur mobile personal detail prompt careful
ham,today song dedicated day song u dedicate send ur valuable frnds first rply
ham,waiting machan call free
ham,going nothing great bye
ham,good movie ok leave hourish
ham,sweet well princess please tell like dislike bed
ham,liked new mobile
ham,joy father john john name joy father mandan
ham,sweet heart
ham,k take care
spam,free entry 2 wkly comp win fa cup final tkts 21st may 2005 text fa 87121 receive entry question std txt rate c apply phone 5over18
ham,g want know
spam,join uk horniest dogging service u sex 2nite sign follow instruction txt entry 69888 nyt ec2a 3lp msg 150p
ham,aight text address
ham,ok ur typical reply
ham,im gloucesterroad uup later
ham,kallis dismissial 2nd test
ham,moji informed saved life thanks
ham,cool come havent wined dined
spam,u secret admirer looking 2 make contact u find r reveal think ur special call phone 4
ham,go buy wif meet later
ham,taka lor wat time u wan 2 come n look 4 u
ham,ok coming home
ham,come n pick 530 ar
ham,sorry going home first daddy come fetch later
spam,chosen receive 450 award pls call claim number phone 5 collect award selected receive valued mobile customer
spam,sorry missed call let talk time phone 9
ham,reached already
ham,aight plan come later tonight
ham,much getting
ham,plan manage
ham,hey something came last min think wun signing tmr hee
ham,superb thought grateful u dont everything u want mean u still opportunity happier tomorrow u today
ham,hey mate spoke mag people deliver end month deliver 24th sept talk later
ham,something u ate
ham,omg joanna freaking looked thru friend find photo asking stuff myspace even logged like year
ham,daddy bb
ham,guy leaving
ham,lmao nice 1
ham,happy new year princess
ham,armand say get as epsilon
spam,free ring tone text polys 87131 every week get new tone phone 216yrs 1 50 wk
ham,yup still coffee wif frens fren drove give lift
ham,still looking job much ta earn
spam,transaction aud 590 3 made bank account 08 02 17 11 17 37 unauthorised follow link url
ham,done sorry hope next space give everything want remember furniture around move lock lock leave key jenne
ham,askd u question hour waiting ur reply
ham,friendship game play word say start march end may tomorrow yesterday today
ham,send naughty pix
ham,u ned convince tht possible witot hurting feeling main
ham,god created gap btwn ur finger dat sum1 vry special fill gap holding ur hand plz dont ask created much gap leg
spam,atm block dear customer due system upgrade atm card de activated activate call customer care phone
ham,hm good morning headache anyone
ham,yun ah ubi one say wan call tomorrow call 67441233 look irene ere got bus8 22 65 61 66 382 ubi cres ubi tech park 6ph 1st 5wkg day n
ham,cant pick phone right pls send message
ham,eek lot time especially since american pie like 8 minute long stop singing
ham,ok may free gym
ham,nice new shirt thing wear nudist themed mu
ham,yet chikku k wat abt tht guy stopped irritating msging u
spam,hi babe jordan r u im home abroad lonely text back u wanna chat xxsp visionsms com text stop stopcost 150p phone 3
ham,oh yah never cancel leh haha
spam,free message activate 500 free text message replying message word free term condition visit url
ham,havent planning buy later check already lido got 530 show e afternoon u finish work already
ham,greatest test courage earth bear defeat without losing heart gn tc
ham,let know detail fri u find co tom fri mentionned chinese thanks
ham,hey chief give bell get need talk royal visit 1st june
ham,pls send comprehensive mail paying much
ham,hi hope u get txt journey hasnt gd 50 min late think
ham,ok tell half hr b4 u come need 2 prepare
ham,sometimes put wall around heart safe getting hurt find care enough break wall amp get closer goodnoon
ham,dunno wat get 4
ham,cud u tell ppl im gona b bit l8 co 2 bus hav gon past co full im still waitin 4 1 pete x
ham,think fixed send test message
ham,hey want crave miss need love ahmad saeed al hallaq
ham,ok agreed
ham,get free call
spam,ever notice driving anyone going slower idiot everyone driving faster maniac
ham,lami dear tough
ham,check got detailed message
ham,turning phone mom telling everyone cancer sister stop calling hurt talk put see u u get home love u
spam,http tm widelive com index wml id 820554ad0a phone first true c c ringtone
ham,beautiful tomorrow never come come already today hunt beautiful tomorrow waste wonderful today goodmorning
ham,yeah go bed back midnight
ham,r u saying order slipper co pay returning
ham,hello u u 2 u b moving flat co need arrange pick lamp etc take care hello caroline
spam,sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr 82277 1 50 sp tyrone
ham,howz person story hope u find
ham,never believe actually got taunton wow
ham,bold 2 lt gt
ham,sian aft meeting supervisor got work 2 liao u working
ham,mmmm fair know weakness grin push knee expose belly pull head forget know wicked smile
